168	Ghost in the Shell: Stand Alone Complex	The futuristic adventures of a female cyborg counter intelligence agent and her support team.	2	8.5	2002–2005	24min	6	52	1	http://www.imdb.com/title/tt0346314/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_173	14328	{"votes_per_ratings": {"5": 202, "3": 67, "7": 1240, "1": 429, "9": 4282, "2": 65, "4": 93, "8": 2984, "6": 442, "10": 4524}, "all_genders": {"aged_30_44": {"total_votes": 6034, "rating": 8.6}, "aged_over_45": {"total_votes": 870, "rating": 8.2}, "all_votes": {"total_votes": 14328, "rating": 8.5}, "aged_under_18": {"total_votes": 29, "rating": 7.2}, "aged_18_29": {"total_votes": 4273, "rating": 8.7}}, "rating_page_link": "http://www.imdb.com/title/tt0346314/ratings?ref_=tt_ov_rt", "females": {"aged_30_44": {"total_votes": 500, "rating": 8.3}, "aged_over_45": {"total_votes": 104, "rating": 8.6}, "all_votes": {"total_votes": 1176, "rating": 8.4}, "aged_under_18": {"total_votes": 5, "rating": 9.7}, "aged_18_29": {"total_votes": 515, "rating": 8.5}}, "total_votes": 14328, "males": {"aged_30_44": {"total_votes": 5464, "rating": 8.6}, "aged_over_45": {"total_votes": 752, "rating": 8.1}, "all_votes": {"total_votes": 10368, "rating": 8.6}, "aged_under_18": {"total_votes": 23, "rating": 6.5}, "aged_18_29": {"total_votes": 3719, "rating": 8.7}}}	{Japanese}	2017/12/21	2017/12/21
169	Atlanta	Follows two cousins with different views on art versus commerce on their way up through the Atlanta rap scene. Earnest Earn" Marks is an ambitious college drop-out who suddenly becomes a star."	1	8.6	2016–	30min	6	10	1	http://www.imdb.com/title/tt4288182/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_175	21347	{"votes_per_ratings": {"5": 222, "3": 80, "7": 1815, "1": 344, "9": 6943, "2": 71, "4": 111, "8": 4932, "6": 542, "10": 6287}, "all_genders": {"aged_30_44": {"total_votes": 4825, "rating": 8.3}, "aged_over_45": {"total_votes": 860, "rating": 7.6}, "all_votes": {"total_votes": 21347, "rating": 8.6}, "aged_under_18": {"total_votes": 129, "rating": 8.8}, "aged_18_29": {"total_votes": 8504, "rating": 8.7}}, "rating_page_link": "http://www.imdb.com/title/tt4288182/ratings?ref_=tt_ov_rt", "females": {"aged_30_44": {"total_votes": 766, "rating": 8.3}, "aged_over_45": {"total_votes": 211, "rating": 7.7}, "all_votes": {"total_votes": 2440, "rating": 8.4}, "aged_under_18": {"total_votes": 20, "rating": 9.0}, "aged_18_29": {"total_votes": 1189, "rating": 8.6}}, "total_votes": 21347, "males": {"aged_30_44": {"total_votes": 3983, "rating": 8.3}, "aged_over_45": {"total_votes": 631, "rating": 7.6}, "all_votes": {"total_votes": 13169, "rating": 8.5}, "aged_under_18": {"total_votes": 109, "rating": 8.8}, "aged_18_29": {"total_votes": 7217, "rating": 8.7}}}	{English}	2017/12/21	2017/12/21
170	Black Books	»	3	8.5	2000–2004	25min	4	18	1	http://www.imdb.com/title/tt0262150/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_177	45280	{"votes_per_ratings": {"5": 606, "3": 212, "7": 4304, "1": 682, "9": 12676, "2": 160, "4": 305, "8": 9451, "6": 1555, "10": 15329}, "all_genders": {"aged_30_44": {"total_votes": 18344, "rating": 8.5}, "aged_over_45": {"total_votes": 3483, "rating": 8.2}, "all_votes": {"total_votes": 45280, "rating": 8.5}, "aged_under_18": {"total_votes": 54, "rating": 8.4}, "aged_18_29": {"total_votes": 15321, "rating": 8.7}}, "rating_page_link": "http://www.imdb.com/title/tt0262150/ratings?ref_=tt_ov_rt", "females": {"aged_30_44": {"total_votes": 4550, "rating": 8.8}, "aged_over_45": {"total_votes": 890, "rating": 8.3}, "all_votes": {"total_votes": 11012, "rating": 8.8}, "aged_under_18": {"total_votes": 8, "rating": 7.6}, "aged_18_29": {"total_votes": 5170, "rating": 8.9}}, "total_votes": 45280, "males": {"aged_30_44": {"total_votes": 13598, "rating": 8.5}, "aged_over_45": {"total_votes": 2536, "rating": 8.1}, "all_votes": {"total_votes": 27167, "rating": 8.5}, "aged_under_18": {"total_votes": 45, "rating": 8.4}, "aged_18_29": {"total_votes": 9993, "rating": 8.6}}}	{English}	2017/12/21	2017/12/21
171	Hannibal	Explores the early relationship between the renowned psychiatrist and his patient, a young FBI criminal profiler, who is haunted by his ability to empathize with serial killers.	3	8.6	2013–2015	44min	5	39	1	http://www.imdb.com/title/tt2243973/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_179	183515	{"votes_per_ratings": {"5": 2965, "3": 952, "7": 15567, "1": 2044, "9": 53328, "2": 713, "4": 1486, "8": 34417, "6": 6485, "10": 65558}, "all_genders": {"aged_30_44": {"total_votes": 49240, "rating": 8.3}, "aged_over_45": {"total_votes": 10392, "rating": 8.0}, "all_votes": {"total_votes": 183515, "rating": 8.6}, "aged_under_18": {"total_votes": 471, "rating": 8.9}, "aged_18_29": {"total_votes": 73798, "rating": 8.7}}, "rating_page_link": "http://www.imdb.com/title/tt2243973/ratings?ref_=tt_ov_rt", "females": {"aged_30_44": {"total_votes": 12030, "rating": 8.4}, "aged_over_45": {"total_votes": 2955, "rating": 8.2}, "all_votes": {"total_votes": 39869, "rating": 8.6}, "aged_under_18": {"total_votes": 157, "rating": 9.1}, "aged_18_29": {"total_votes": 21597, "rating": 8.7}}, "total_votes": 183515, "males": {"aged_30_44": {"total_votes": 36503, "rating": 8.3}, "aged_over_45": {"total_votes": 7225, "rating": 7.9}, "all_votes": {"total_votes": 103627, "rating": 8.5}, "aged_under_18": {"total_votes": 310, "rating": 8.9}, "aged_18_29": {"total_votes": 51381, "rating": 8.7}}}	{English}	2017/12/21	2017/12/21
172	I'm Alan Partridge	Alan Partridge a failed television presenter whose previous exploits had featured in the chat-show parody Knowing Me, Knowing You with Alan Partridge, and who is now presenting a programed on local radio in Norwich.	2	8.5	1997–2002	29min	6	12	1	http://www.imdb.com/title/tt0129690/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_181	14752	{"votes_per_ratings": {"5": 195, "3": 105, "7": 1253, "1": 515, "9": 4128, "2": 99, "4": 108, "8": 2826, "6": 437, "10": 5086}, "all_genders": {"aged_30_44": {"total_votes": 6324, "rating": 8.7}, "aged_over_45": {"total_votes": 1570, "rating": 8.0}, "all_votes": {"total_votes": 14752, "rating": 8.5}, "aged_under_18": {"total_votes": 22, "rating": 8.7}, "aged_18_29": {"total_votes": 3593, "rating": 8.6}}, "rating_page_link": "http://www.imdb.com/title/tt0129690/ratings?ref_=tt_ov_rt", "females": {"aged_30_44": {"total_votes": 646, "rating": 7.9}, "aged_over_45": {"total_votes": 207, "rating": 7.7}, "all_votes": {"total_votes": 1370, "rating": 7.9}, "aged_under_18": {"total_votes": 1, "rating": 7.0}, "aged_18_29": {"total_votes": 453, "rating": 8.1}}, "total_votes": 14752, "males": {"aged_30_44": {"total_votes": 5611, "rating": 8.7}, "aged_over_45": {"total_votes": 1345, "rating": 8.1}, "all_votes": {"total_votes": 10640, "rating": 8.6}, "aged_under_18": {"total_votes": 21, "rating": 8.7}, "aged_18_29": {"total_votes": 3110, "rating": 8.6}}}	{English,German,French}	2017/12/21	2017/12/21
173	Futurama	Fry, a pizza guy, is accidentally frozen in 1999 and thawed out New Year's Eve 2999.	7	8.5	1999–2013	22min	5	124	1	http://www.imdb.com/title/tt0149460/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_183	175768	{"votes_per_ratings": {"5": 2961, "3": 911, "7": 18852, "1": 2410, "9": 45282, "2": 694, "4": 1331, "8": 35389, "6": 7197, "10": 60741}, "all_genders": {"aged_30_44": {"total_votes": 61252, "rating": 8.6}, "aged_over_45": {"total_votes": 8118, "rating": 8.1}, "all_votes": {"total_votes": 175768, "rating": 8.5}, "aged_under_18": {"total_votes": 617, "rating": 8.5}, "aged_18_29": {"total_votes": 66056, "rating": 8.6}}, "rating_page_link": "http://www.imdb.com/title/tt0149460/ratings?ref_=tt_ov_rt", "females": {"aged_30_44": {"total_votes": 8488, "rating": 8.3}, "aged_over_45": {"total_votes": 1185, "rating": 7.6}, "all_votes": {"total_votes": 22933, "rating": 8.3}, "aged_under_18": {"total_votes": 86, "rating": 8.4}, "aged_18_29": {"total_votes": 12147, "rating": 8.4}}, "total_votes": 175768, "males": {"aged_30_44": {"total_votes": 52127, "rating": 8.6}, "aged_over_45": {"total_votes": 6803, "rating": 8.2}, "all_votes": {"total_votes": 118652, "rating": 8.6}, "aged_under_18": {"total_votes": 523, "rating": 8.6}, "aged_18_29": {"total_votes": 53310, "rating": 8.6}}}	{English}	2017/12/21	2017/12/21
174	Sons of Anarchy	A man in his early 30s struggles to find a balance in his life between being a new dad and his involvement in a motorcycle club.	7	8.6	2008–2014	45min	6	92	1	http://www.imdb.com/title/tt1124373/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_185	208320	{"votes_per_ratings": {"5": 3250, "3": 1118, "7": 16303, "1": 2886, "9": 54709, "2": 839, "4": 1741, "8": 35278, "6": 6756, "10": 85440}, "all_genders": {"aged_30_44": {"total_votes": 71476, "rating": 8.5}, "aged_over_45": {"total_votes": 16659, "rating": 8.3}, "all_votes": {"total_votes": 208320, "rating": 8.6}, "aged_under_18": {"total_votes": 318, "rating": 8.6}, "aged_18_29": {"total_votes": 62498, "rating": 8.7}}, "rating_page_link": "http://www.imdb.com/title/tt1124373/ratings?ref_=tt_ov_rt", "females": {"aged_30_44": {"total_votes": 15831, "rating": 8.7}, "aged_over_45": {"total_votes": 4762, "rating": 8.7}, "all_votes": {"total_votes": 37632, "rating": 8.8}, "aged_under_18": {"total_votes": 66, "rating": 8.9}, "aged_18_29": {"total_votes": 13107, "rating": 8.8}}, "total_votes": 208320, "males": {"aged_30_44": {"total_votes": 54766, "rating": 8.4}, "aged_over_45": {"total_votes": 11668, "rating": 8.2}, "all_votes": {"total_votes": 127067, "rating": 8.5}, "aged_under_18": {"total_votes": 248, "rating": 8.6}, "aged_18_29": {"total_votes": 48822, "rating": 8.7}}}	{English}	2017/12/21	2017/12/21
175	Suits	On the run from a drug deal gone bad, Mike Ross, a brilliant college-dropout, finds himself a job working with Harvey Specter, one of New York City's best lawyers.	6	8.6	2011–	44min	5	92	1	http://www.imdb.com/title/tt1632701/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_187	288431	{"votes_per_ratings": {"5": 3280, "3": 907, "7": 22514, "1": 3214, "9": 85359, "2": 706, "4": 1587, "8": 50849, "6": 7814, "10": 112201}, "all_genders": {"aged_30_44": {"total_votes": 68901, "rating": 8.4}, "aged_over_45": {"total_votes": 13610, "rating": 8.2}, "all_votes": {"total_votes": 288431, "rating": 8.6}, "aged_under_18": {"total_votes": 633, "rating": 8.9}, "aged_18_29": {"total_votes": 117148, "rating": 8.7}}, "rating_page_link": "http://www.imdb.com/title/tt1632701/ratings?ref_=tt_ov_rt", "females": {"aged_30_44": {"total_votes": 16963, "rating": 8.5}, "aged_over_45": {"total_votes": 4112, "rating": 8.2}, "all_votes": {"total_votes": 55042, "rating": 8.6}, "aged_under_18": {"total_votes": 175, "rating": 9.0}, "aged_18_29": {"total_votes": 28841, "rating": 8.7}}, "total_votes": 288431, "males": {"aged_30_44": {"total_votes": 50943, "rating": 8.4}, "aged_over_45": {"total_votes": 9294, "rating": 8.1}, "all_votes": {"total_votes": 163691, "rating": 8.6}, "aged_under_18": {"total_votes": 453, "rating": 8.8}, "aged_18_29": {"total_votes": 87258, "rating": 8.8}}}	{English}	2017/12/21	2017/12/21
176	The Angry Video Game Nerd	A foul-mouthed nerd reviews bad video games.	11	8.5	2004–	NA	6	180	1	http://www.imdb.com/title/tt1230180/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_189	11782	{"votes_per_ratings": {"5": 187, "3": 98, "7": 836, "1": 964, "9": 2130, "2": 98, "4": 104, "8": 1570, "6": 354, "10": 5441}, "all_genders": {"aged_30_44": {"total_votes": 3748, "rating": 8.5}, "aged_over_45": {"total_votes": 321, "rating": 6.7}, "all_votes": {"total_votes": 11782, "rating": 8.5}, "aged_under_18": {"total_votes": 106, "rating": 8.3}, "aged_18_29": {"total_votes": 5030, "rating": 8.7}}, "rating_page_link": "http://www.imdb.com/title/tt1230180/ratings?ref_=tt_ov_rt", "females": {"aged_30_44": {"total_votes": 184, "rating": 7.1}, "aged_over_45": {"total_votes": 37, "rating": 5.9}, "all_votes": {"total_votes": 505, "rating": 7.4}, "aged_under_18": {"total_votes": 3, "rating": 8.7}, "aged_18_29": {"total_votes": 262, "rating": 7.7}}, "total_votes": 11782, "males": {"aged_30_44": {"total_votes": 3541, "rating": 8.6}, "aged_over_45": {"total_votes": 278, "rating": 6.8}, "all_votes": {"total_votes": 8986, "rating": 8.6}, "aged_under_18": {"total_votes": 100, "rating": 8.3}, "aged_18_29": {"total_votes": 4731, "rating": 8.7}}}	{English,Spanish}	2017/12/21	2017/12/21
177	Spartacus: War of the Damned	Watch the story of history's greatest gladiator unfold with graphic violence and the passions of the women that love them. This is Spartacus.	3	8.6	2010–2013	55min	6	33	1	http://www.imdb.com/title/tt1442449/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_191	190427	{"votes_per_ratings": {"5": 2848, "3": 1226, "7": 14988, "1": 4096, "9": 51050, "2": 1028, "4": 1549, "8": 33847, "6": 5887, "10": 73908}, "all_genders": {"aged_30_44": {"total_votes": 66688, "rating": 8.5}, "aged_over_45": {"total_votes": 11990, "rating": 8.3}, "all_votes": {"total_votes": 190427, "rating": 8.6}, "aged_under_18": {"total_votes": 173, "rating": 8.7}, "aged_18_29": {"total_votes": 70648, "rating": 8.7}}, "rating_page_link": "http://www.imdb.com/title/tt1442449/ratings?ref_=tt_ov_rt", "females": {"aged_30_44": {"total_votes": 8361, "rating": 8.4}, "aged_over_45": {"total_votes": 1910, "rating": 8.3}, "all_votes": {"total_votes": 20149, "rating": 8.5}, "aged_under_18": {"total_votes": 11, "rating": 7.5}, "aged_18_29": {"total_votes": 8604, "rating": 8.5}}, "total_votes": 190427, "males": {"aged_30_44": {"total_votes": 57350, "rating": 8.5}, "aged_over_45": {"total_votes": 9857, "rating": 8.3}, "all_votes": {"total_votes": 136873, "rating": 8.6}, "aged_under_18": {"total_votes": 161, "rating": 8.7}, "aged_18_29": {"total_votes": 61276, "rating": 8.7}}}	{English}	2017/12/21	2017/12/21
178	Clannad: After Story	»	1	8.7	2008–2009	NA	4	24	1	http://www.imdb.com/title/tt1298820/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_193	5781	{"votes_per_ratings": {"5": 77, "3": 52, "7": 319, "1": 187, "9": 1247, "2": 51, "4": 54, "8": 664, "6": 130, "10": 3000}, "all_genders": {"aged_30_44": {"total_votes": 709, "rating": 8.2}, "aged_over_45": {"total_votes": 128, "rating": 7.5}, "all_votes": {"total_votes": 5781, "rating": 8.7}, "aged_under_18": {"total_votes": 52, "rating": 8.1}, "aged_18_29": {"total_votes": 2959, "rating": 8.9}}, "rating_page_link": "http://www.imdb.com/title/tt1298820/ratings?ref_=tt_ov_rt", "females": {"aged_30_44": {"total_votes": 110, "rating": 8.0}, "aged_over_45": {"total_votes": 21, "rating": 7.9}, "all_votes": {"total_votes": 735, "rating": 8.5}, "aged_under_18": {"total_votes": 17, "rating": 8.2}, "aged_18_29": {"total_votes": 533, "rating": 8.6}}, "total_votes": 5781, "males": {"aged_30_44": {"total_votes": 593, "rating": 8.3}, "aged_over_45": {"total_votes": 107, "rating": 7.4}, "all_votes": {"total_votes": 3381, "rating": 8.8}, "aged_under_18": {"total_votes": 34, "rating": 7.8}, "aged_18_29": {"total_votes": 2396, "rating": 9.0}}}	{Japanese}	2017/12/21	2017/12/21
179	Endeavour	Set in the 1960s, the show follows Endeavour Morse in his early years as a police constable. Working alongside his senior partner DI Fred Thursday, Morse engages in a number of investigations around Oxford.	4	8.6	2012–	1h 29min	5	17	1	http://www.imdb.com/title/tt2701582/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_195	10011	{"votes_per_ratings": {"5": 92, "3": 30, "7": 668, "1": 137, "9": 3364, "2": 36, "4": 44, "8": 2215, "6": 219, "10": 3206}, "all_genders": {"aged_30_44": {"total_votes": 2678, "rating": 8.5}, "aged_over_45": {"total_votes": 3190, "rating": 8.7}, "all_votes": {"total_votes": 10011, "rating": 8.6}, "aged_under_18": {"total_votes": 18, "rating": 8.4}, "aged_18_29": {"total_votes": 1211, "rating": 8.4}}, "rating_page_link": "http://www.imdb.com/title/tt2701582/ratings?ref_=tt_ov_rt", "females": {"aged_30_44": {"total_votes": 1233, "rating": 8.7}, "aged_over_45": {"total_votes": 1343, "rating": 8.9}, "all_votes": {"total_votes": 3388, "rating": 8.7}, "aged_under_18": {"total_votes": 4, "rating": 10.0}, "aged_18_29": {"total_votes": 570, "rating": 8.6}}, "total_votes": 10011, "males": {"aged_30_44": {"total_votes": 1384, "rating": 8.3}, "aged_over_45": {"total_votes": 1796, "rating": 8.6}, "all_votes": {"total_votes": 4103, "rating": 8.4}, "aged_under_18": {"total_votes": 14, "rating": 8.1}, "aged_18_29": {"total_votes": 620, "rating": 8.2}}}	{English}	2017/12/21	2017/12/21
180	Inside Look: The People v. O.J. Simpson, American Crime Story	The story of the 1994-1995 trial of former NFL superstar running back Orenthal James OJ" Simpson for the murder of his ex-wife, Nicole Brown and her friend, Ronald Lyle Goldman."	1	8.5	2016–2017	NA	\N	1	3	http://www.imdb.com/title/tt6205862/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_197	6432	{"votes_per_ratings": {"5": 43, "3": 9, "7": 621, "1": 34, "9": 2341, "2": 16, "4": 14, "8": 2091, "6": 125, "10": 1138}, "all_genders": {"aged_30_44": {"total_votes": 1931, "rating": 8.5}, "aged_over_45": {"total_votes": 356, "rating": 8.3}, "all_votes": {"total_votes": 6432, "rating": 8.5}, "aged_under_18": {"total_votes": 29, "rating": 8.7}, "aged_18_29": {"total_votes": 2048, "rating": 8.6}}, "rating_page_link": "http://www.imdb.com/title/tt6205862/ratings?ref_=tt_ov_rt", "females": {"aged_30_44": {"total_votes": 380, "rating": 8.5}, "aged_over_45": {"total_votes": 76, "rating": 8.4}, "all_votes": {"total_votes": 1071, "rating": 8.5}, "aged_under_18": {"total_votes": 3, "rating": 9.3}, "aged_18_29": {"total_votes": 494, "rating": 8.5}}, "total_votes": 6432, "males": {"aged_30_44": {"total_votes": 1517, "rating": 8.5}, "aged_over_45": {"total_votes": 273, "rating": 8.3}, "all_votes": {"total_votes": 3681, "rating": 8.5}, "aged_under_18": {"total_votes": 26, "rating": 8.6}, "aged_18_29": {"total_votes": 1530, "rating": 8.6}}}	{English}	2017/12/21	2017/12/21
181	X-Men	A team of mutant superheroes fight for justice and human acceptance in the Marvel Comics universe.	5	8.5	1992–1997	23min	2	76	1	http://www.imdb.com/title/tt0103584/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_199	29189	{"votes_per_ratings": {"5": 420, "3": 128, "7": 3065, "1": 665, "9": 7973, "2": 128, "4": 189, "8": 6828, "6": 1088, "10": 8705}, "all_genders": {"aged_30_44": {"total_votes": 11727, "rating": 8.5}, "aged_over_45": {"total_votes": 1084, "rating": 7.6}, "all_votes": {"total_votes": 29189, "rating": 8.5}, "aged_under_18": {"total_votes": 90, "rating": 8.3}, "aged_18_29": {"total_votes": 10268, "rating": 8.5}}, "rating_page_link": "http://www.imdb.com/title/tt0103584/ratings?ref_=tt_ov_rt", "females": {"aged_30_44": {"total_votes": 1285, "rating": 8.5}, "aged_over_45": {"total_votes": 179, "rating": 7.3}, "all_votes": {"total_votes": 2961, "rating": 8.5}, "aged_under_18": {"total_votes": 12, "rating": 8.7}, "aged_18_29": {"total_votes": 1365, "rating": 8.6}}, "total_votes": 29189, "males": {"aged_30_44": {"total_votes": 10341, "rating": 8.5}, "aged_over_45": {"total_votes": 884, "rating": 7.6}, "all_votes": {"total_votes": 21098, "rating": 8.5}, "aged_under_18": {"total_votes": 77, "rating": 8.3}, "aged_18_29": {"total_votes": 8835, "rating": 8.5}}}	{English}	2017/12/21	2017/12/21
